Date	Close	Change	% Change
03/28/07	0.149719	-9.261E-05	-0.0618178
03/29/07	0.149935	0.00021668	0.144724827
03/30/07	0.149239	-0.00069593	-0.464153569
04/02/07	0.149463	0.00022404	0.150121255
04/03/07	0.149589	0.00012594	0.084261431
04/04/07	0.149686	9.704E-05	0.064870933
04/05/07	0.148842	-0.0008444	-0.56411278
04/06/07	0.148842	4E-07	0.000268741
04/09/07	0.148920	7.796E-05	0.052377555
04/10/07	0.148255	-0.00066566	-0.446990653
04/11/07	0.148091	-0.00016405	-0.11065418
04/12/07	0.147062	-0.00102878	-0.694696214
04/13/07	0.147202	0.00014018	0.095320438
04/16/07	0.146235	-0.00096703	-0.656940669
04/17/07	0.146091	-0.00014425	-0.098642596
04/18/07	0.146112	2.156E-05	0.01475795
04/19/07	0.146148	3.557E-05	0.024344287
04/20/07	0.145499	-0.00064846	-0.44370127
04/23/07	0.145270	-0.00022976	-0.157911282
04/24/07	0.145190	-7.997E-05	-0.055049348
04/25/07	0.144697	-0.00049225	-0.339039225
04/26/07	0.145121	0.00042378	0.292873184
04/27/07	0.144519	-0.00060188	-0.41474293
04/30/07	0.143453	-0.00106603	-0.737638298
05/01/07	0.143998	0.00054518	0.380040028
05/02/07	0.143817	-0.00018172	-0.126195768
05/03/07	0.143512	-0.00030504	-0.21210322
05/04/07	0.143745	0.00023365	0.162808991
05/07/07	0.143155	-0.00059061	-0.410872336
05/08/07	0.143640	0.00048479	0.338647465
05/09/07	0.143732	9.217E-05	0.064167559
05/10/07	0.143892	0.00016059	0.111728983
05/11/07	0.145110	0.0012175	0.84611882
05/14/07	0.144155	-0.0009553	-0.658328981
05/15/07	0.142849	-0.00130575	-0.905798861
05/16/07	0.143563	0.0007141	0.499899299
05/17/07	0.143116	-0.00044686	-0.311264326
05/18/07	0.142151	-0.00096489	-0.6742013
05/21/07	0.141419	-0.00073236	-0.515198192
05/22/07	0.141906	0.0004875	0.344720884
05/23/07	0.141350	-0.00055646	-0.392132102
05/24/07	0.141514	0.00016408	0.116080815
05/25/07	0.141146	-0.00036761	-0.259769572
05/28/07	0.141147	6.6E-07	0.0004676
05/29/07	0.140090	-0.00105648	-0.74849662
05/30/07	0.140570	0.00047918	0.34205044
05/31/07	0.139814	-0.00075585	-0.537705051
06/01/07	0.139128	-0.00068624	-0.490824295
06/04/07	0.138142	-0.0009858	-0.708558492
06/05/07	0.138833	0.00069117	0.500333932
06/06/07	0.138577	-0.00025542	-0.183976551
06/07/07	0.138736	0.00015849	0.114369224
06/08/07	0.138622	-0.00011419	-0.082307416
06/11/07	0.138571	-5.044E-05	-0.036386776
06/12/07	0.139273	0.00070204	0.506627091
06/13/07	0.139726	0.00045291	0.325194928
06/14/07	0.139795	6.829E-05	0.04887412
06/15/07	0.139501	-0.0002937	-0.210093967
06/18/07	0.140671	0.00116978	0.838546621
06/19/07	0.139573	-0.00109732	-0.780063108
06/20/07	0.139695	0.00012212	0.087495213
06/21/07	0.140586	0.00089097	0.637794483
06/22/07	0.140053	-0.00053369	-0.379616982
06/25/07	0.140451	0.00039794	0.284135799
06/26/07	0.140325	-0.00012584	-0.089597281
06/27/07	0.140691	0.00036659	0.261243821
06/28/07	0.139506	-0.00118571	-0.842773377
06/29/07	0.139724	0.0002187	0.156767754
07/02/07	0.138526	-0.00119826	-0.85758804
07/03/07	0.139912	0.00138612	1.000619594
07/04/07	0.139143	-0.00076919	-0.549765857
07/05/07	0.139207	6.383E-05	0.045873637
07/06/07	0.137699	-0.00150793	-1.083229118
07/09/07	0.137920	0.00022116	0.160611188
07/10/07	0.138662	0.00074228	0.538195431
07/11/07	0.139777	0.00111491	0.804046143
07/12/07	0.138332	-0.00144531	-1.034008729
07/13/07	0.138431	9.851E-05	0.071212714
07/16/07	0.137854	-0.00057675	-0.416634912
07/17/07	0.137903	4.965E-05	0.036016417
07/18/07	0.137778	-0.00012582	-0.091237746
07/19/07	0.137700	-7.798E-05	-0.056598448
07/20/07	0.137596	-0.00010392	-0.075468601
07/23/07	0.138012	0.00041671	0.302850968
07/24/07	0.137289	-0.0007232	-0.524010734
07/25/07	0.138203	0.00091347	0.665361685
07/26/07	0.138894	0.00069095	0.499954017
07/27/07	0.139825	0.00093152	0.670671361
07/30/07	0.141125	0.0012999	0.929660881
07/31/07	0.141005	-0.00011959	-0.08474043
08/01/07	0.139907	-0.00109876	-0.779232071
08/02/07	0.139181	-0.00072582	-0.518788481
08/03/07	0.139244	6.329E-05	0.04547319
08/06/07	0.139228	-1.657E-05	-0.011899957
08/07/07	0.139539	0.00031109	0.223439845
08/08/07	0.138466	-0.001073	-0.768962192
08/09/07	0.139525	0.00105917	0.76493301
08/10/07	0.139444	-8.073E-05	-0.057860644
08/13/07	0.138699	-0.0007447	-0.534048898
08/14/07	0.140523	0.00182323	1.314518456
08/15/07	0.141837	0.0013147	0.935578446
08/16/07	0.141307	-0.00053019	-0.373801295
08/17/07	0.139656	-0.00165136	-1.168631181
08/20/07	0.139474	-0.00018227	-0.130513697
08/21/07	0.139482	8.17E-06	0.005857741
08/22/07	0.139717	0.00023536	0.168738933
08/23/07	0.138744	-0.0009732	-0.696550386
08/24/07	0.138999	0.00025512	0.183878354
08/27/07	0.139060	6.108E-05	0.043942756
08/28/07	0.140310	0.00124956	0.898575508
08/29/07	0.140614	0.00030396	0.21663512
08/30/07	0.140207	-0.00040675	-0.289267853
08/31/07	0.140205	-1.43E-06	-0.001019921
09/03/07	0.139463	-0.00074254	-0.529608552
09/04/07	0.139350	-0.00011298	-0.081010792
09/05/07	0.139310	-3.975E-05	-0.028525312
09/06/07	0.139618	0.00030832	0.22131909
09/07/07	0.139432	-0.00018616	-0.133334775
09/10/07	0.140260	0.00082746	0.593449166
09/11/07	0.138864	-0.001396	-0.995295943
09/12/07	0.137976	-0.00088783	-0.639353139
09/13/07	0.137554	-0.00042186	-0.305748915
09/14/07	0.137407	-0.00014723	-0.107034251
09/17/07	0.136653	-0.0007538	-0.548589747
09/18/07	0.135900	-0.00075287	-0.550935299
09/19/07	0.135223	-0.00067693	-0.498108171
09/20/07	0.133163	-0.00206071	-1.523931495
09/21/07	0.133289	0.00012678	0.095206941
09/24/07	0.133272	-1.771E-05	-0.013286884
09/25/07	0.133261	-1.063E-05	-0.007976191
09/26/07	0.133886	0.00062456	0.468674256
09/27/07	0.133310	-0.0005753	-0.429695331
09/28/07	0.132386	-0.00092459	-0.693562521
10/01/07	0.132312	-7.328E-05	-0.055353423
10/02/07	0.133258	0.00094589	0.714891478
10/03/07	0.132779	-0.00047961	-0.359910093
10/04/07	0.133118	0.00033972	0.255854348
10/05/07	0.130700	-0.00241803	-1.816450755
10/08/07	0.131298	0.00059776	0.457351456
10/09/07	0.130956	-0.00034163	-0.260194129
10/10/07	0.130806	-0.00015039	-0.114839669
10/11/07	0.129755	-0.00105138	-0.803769855
10/12/07	0.129710	-4.424E-05	-0.034095099
10/15/07	0.129344	-0.00036693	-0.28288385
10/16/07	0.130281	0.00093711	0.724512355
10/17/07	0.129674	-0.00060693	-0.465863467
10/18/07	0.129968	0.00029393	0.226668887
10/19/07	0.128490	-0.00147806	-1.137252144
10/22/07	0.130484	0.0019941	1.551954399
10/23/07	0.128853	-0.00163111	-1.250048857
10/24/07	0.129621	0.00076863	0.596518859
10/25/07	0.129264	-0.00035766	-0.275927043
10/26/07	0.128334	-0.00092916	-0.718810468
10/29/07	0.127741	-0.0005934	-0.462385767
10/30/07	0.127637	-0.00010406	-0.081461708
10/31/07	0.127268	-0.00036909	-0.289171771
11/01/07	0.127423	0.00015526	0.121994675
11/02/07	0.125533	-0.00188996	-1.483216035
11/05/07	0.125344	-0.00018942	-0.150892414
11/06/07	0.124118	-0.00122592	-0.978046529
11/07/07	0.123097	-0.00102084	-0.822476645
11/08/07	0.124928	0.001830595	1.487116214
11/09/07	0.127024	0.002096505	1.67817647
11/12/07	0.130270	0.00324589	2.555334591
11/13/07	0.129542	-0.00072803	-0.558862534
11/14/07	0.128783	-0.00075926	-0.586111385
11/15/07	0.131783	0.00300049	2.329886467
11/16/07	0.131429	-0.00035447	-0.268979739
11/19/07	0.132225	0.00079676	0.606229888
11/20/07	0.132643	0.00041758	0.315809097
11/21/07	0.133619	0.00097592	0.735749176
11/22/07	0.133246	-0.00037329	-0.279369057
11/23/07	0.133615	0.00036897	0.276909582
11/26/07	0.133502	-0.00011276	-0.084391956
11/27/07	0.134663	0.00116092	0.869590815
11/28/07	0.134113	-0.00054959	-0.408123135
11/29/07	0.134543	0.00042977	0.320453169
11/30/07	0.135081	0.0005381	0.399946575
12/03/07	0.135245	0.00016378	0.121245708
12/04/07	0.136548	0.00130309	0.96350434
12/05/07	0.137067	0.00051892	0.380027703
12/06/07	0.136764	-0.00030324	-0.221235097
12/07/07	0.135952	-0.00081197	-0.593703208
12/10/07	0.136203	0.00025156	0.185036371
12/11/07	0.137071	0.00086745	0.636879263
12/12/07	0.136959	-0.0001112	-0.081126041
12/13/07	0.138258	0.00129842	0.948032359
12/14/07	0.138079	-0.00017879	-0.129316318
12/17/07	0.136315	-0.00176407	-1.277579393
12/18/07	0.136848	0.000533	0.391006068
12/19/07	0.135892	-0.00095576	-0.698409813
12/20/07	0.135527	-0.00036562	-0.269051379
12/21/07	0.134750	-0.00077712	-0.57340756
12/24/07	0.134481	-0.00026839	-0.199176962
12/25/07	0.134483	1.63E-06	0.001212066
12/26/07	0.133878	-0.00060524	-0.450050252
12/27/07	0.134062	0.00018467	0.137939514
12/28/07	0.133678	-0.00038384	-0.286314881
12/31/07	0.135123	0.0014444	1.080504061
01/01/08	0.135123	0	0
01/02/08	0.136514	0.00139108	1.029493553
01/03/08	0.136480	-3.395E-05	-0.024869275
01/04/08	0.137825	0.00134495	0.985456611
01/07/08	0.138348	0.00052294	0.37942365
01/08/08	0.137446	-0.00090162	-0.651705481
01/09/08	0.138880	0.00143433	1.043557786
01/10/08	0.139269	0.00038848	0.279722536
01/11/08	0.140519	0.00125017	0.897665926
01/14/08	0.140348	-0.00017078	-0.121535054
01/15/08	0.140401	5.294E-05	0.037720429
01/16/08	0.141703	0.00130131	0.926850458
01/17/08	0.141678	-2.501E-05	-0.017649641
01/18/08	0.141712	3.442E-05	0.024294597
01/21/08	0.142707	0.0009951	0.702198776
01/22/08	0.141735	-0.00097184	-0.68100321
01/23/08	0.142125	0.00039003	0.275182035
01/24/08	0.140079	-0.00204673	-1.440088429
01/25/08	0.139323	-0.00075511	-0.539061757
01/28/08	0.139454	0.00013047	0.093645392
01/29/08	0.138807	-0.0006465	-0.463593963
01/30/08	0.138530	-0.00027776	-0.200104562
01/31/08	0.140383	0.00185298	1.33760515
02/01/08	0.138788	-0.00159423	-1.135631789
02/04/08	0.138466	-0.00032227	-0.23220237
02/05/08	0.140159	0.00169252	1.222334845
02/06/08	0.139588	-0.0005707	-0.407181375
02/07/08	0.140660	0.00107183	0.767852702
02/08/08	0.138795	-0.00186526	-1.326078951
02/11/08	0.139567	0.00077255	0.556614115
02/12/08	0.138760	-0.00080734	-0.578460151
02/13/08	0.138944	0.0001847	0.133107764
02/14/08	0.138309	-0.00063503	-0.457038766
02/15/08	0.139541	0.00123112	0.890120138
02/18/08	0.140674	0.00113354	0.812337404
02/19/08	0.141415	0.00074112	0.526834794
02/20/08	0.142624	0.00120897	0.8549081
02/21/08	0.141774	-0.00085027	-0.596161226
02/22/08	0.141897	0.0001231	0.086828394
02/25/08	0.139517	-0.00238048	-1.677611225
02/26/08	0.137895	-0.00162186	-1.162485991
02/27/08	0.137237	-0.0006572	-0.476595685
02/28/08	0.136884	-0.00035304	-0.257247547
02/29/08	0.137721	0.00083616	0.610851111
03/03/08	0.139307	0.00158629	1.151817688
03/04/08	0.139692	0.00038494	0.276325209
03/05/08	0.139355	-0.0003367	-0.241030594
03/06/08	0.138603	-0.00075197	-0.539607051
03/07/08	0.138820	0.00021699	0.156554895
03/10/08	0.140478	0.00165771	1.194142377
03/11/08	0.140140	-0.00033789	-0.24052904
03/12/08	0.139361	-0.00077928	-0.556072697
03/13/08	0.138808	-0.00055249	-0.396446142
03/14/08	0.139201	0.0003926	0.282836357
03/17/08	0.140901	0.00169997	1.221235973
03/18/08	0.140338	-0.00056325	-0.399749469
03/19/08	0.141986	0.00164891	1.174960363
03/20/08	0.145662	0.00367557	2.588677325
03/21/08	0.145661	-1.4E-06	-0.000961129
03/24/08	0.144618	-0.00104292	-0.715993304
03/25/08	0.144468	-0.0001494	-0.103306885
03/26/08	0.144771	0.00030264	0.209485461
03/27/08	0.144733	-3.8E-05	-0.026248369
03/28/08	0.145187	0.00045391	0.313619087
03/31/08	0.146328	0.00114091	0.785822073
04/01/08	0.147106	0.00077851	0.532031798
04/02/08	0.145183	-0.00192358	-1.307612873
04/03/08	0.143968	-0.00121474	-0.836697773
04/04/08	0.143754	-0.0002138	-0.148505316
04/07/08	0.144648	0.00089346	0.621519621
04/08/08	0.145033	0.00038585	0.266751802
04/09/08	0.145879	0.00084543	0.582920819
04/10/08	0.145825	-5.387E-05	-0.036927903
04/11/08	0.145793	-3.178E-05	-0.021793248
04/14/08	0.145807	1.334E-05	0.009149947
04/15/08	0.145520	-0.00028633	-0.196376651
04/16/08	0.143532	-0.00198778	-1.365982086
04/17/08	0.144986	0.00145311	1.012391416
04/18/08	0.144541	-0.00044419	-0.306368483
04/21/08	0.143836	-0.00070563	-0.488185561
04/22/08	0.144298	0.00046231	0.321415292
04/23/08	0.145968	0.00166987	1.157236866
04/24/08	0.145362	-0.00060561	-0.414892589
04/25/08	0.144444	-0.00091864	-0.631965828
04/28/08	0.145264	0.00082017	0.567813123
04/29/08	0.145290	2.609E-05	0.017960425
04/30/08	0.144129	-0.00116111	-0.799167678
05/01/08	0.146190	0.00206083	1.42985302
05/02/08	0.145961	-0.00022899	-0.156639017
05/05/08	0.145222	-0.00073818	-0.505739081
05/06/08	0.144154	-0.00106808	-0.73547852
05/07/08	0.143543	-0.0006113	-0.424059262
05/08/08	0.144521	0.00097814	0.681426092
05/09/08	0.143961	-0.00055973	-0.387299526
05/12/08	0.144057	9.565E-05	0.06644138
05/13/08	0.143442	-0.00061539	-0.427184657
05/14/08	0.143117	-0.00032452	-0.226238177
05/15/08	0.143082	-3.542E-05	-0.024748942
05/16/08	0.142746	-0.00033606	-0.234872623
05/19/08	0.142273	-0.00047229	-0.330860989
05/20/08	0.142074	-0.00019989	-0.14049704
05/21/08	0.141256	-0.00081747	-0.575384992
05/22/08	0.141870	0.00061342	0.434260892
05/23/08	0.142249	0.0003795	0.267499319
05/26/08	0.142685	0.00043617	0.306624257
05/27/08	0.142965	0.00027977	0.19607501
05/28/08	0.142979	1.356E-05	0.009484842
05/29/08	0.141890	-0.0010881	-0.761023404
05/30/08	0.143143	0.00125277	0.88291373
06/02/08	0.144303	0.00115941	0.809965182
06/03/08	0.145271	0.00096815	0.670916532
06/04/08	0.146123	0.00085261	0.586910992
06/05/08	0.147031	0.00090753	0.621071128
06/06/08	0.146981	-4.981E-05	-0.033877235
06/09/08	0.147797	0.00081612	0.555255139
06/10/08	0.147484	-0.00031327	-0.211959361
06/11/08	0.146862	-0.00062193	-0.421693401
06/12/08	0.148165	0.00130303	0.887247893
06/13/08	0.148708	0.00054255	0.366179523
06/16/08	0.148100	-0.00060747	-0.408499688
06/17/08	0.147711	-0.00038916	-0.262768205
06/18/08	0.148254	0.00054322	0.367758788
06/19/08	0.147246	-0.00100805	-0.679947148
06/20/08	0.148094	0.00084767	0.575682402
06/23/08	0.147912	-0.00018138	-0.122476439
06/24/08	0.147637	-0.00027562	-0.18634001
06/25/08	0.147364	-0.0002725	-0.18457459
06/26/08	0.147188	-0.00017609	-0.119492993
06/27/08	0.147249	6.05E-05	0.041103838
06/30/08	0.148017	0.00076786	0.521471497
07/01/08	0.149217	0.00120091	0.811334894
07/02/08	0.148191	-0.00102691	-0.688196898
07/03/08	0.148949	0.00075851	0.511847718
07/04/08	0.148158	-0.00079121	-0.531194992
07/07/08	0.148020	-0.00013777	-0.092988654
07/08/08	0.149146	0.00112603	0.760727817
07/09/08	0.147594	-0.00155242	-1.040871864
07/10/08	0.147374	-0.00021982	-0.148935896
07/11/08	0.147769	0.00039463	0.267774724
07/14/08	0.147064	-0.00070496	-0.477070521
07/15/08	0.146347	-0.00071619	-0.486993548
07/16/08	0.147512	0.00116487	0.795962428
07/17/08	0.146651	-0.0008613	-0.583883791
07/18/08	0.147494	0.0008428	0.574698026
07/21/08	0.146933	-0.00056108	-0.380409391
07/22/08	0.147507	0.00057457	0.391043107
07/23/08	0.147744	0.0002372	0.160805688
07/24/08	0.147806	6.123E-05	0.04144319
07/25/08	0.149042	0.00123599	0.836226491
07/28/08	0.149306	0.00026402	0.177145125
07/29/08	0.150467	0.00116164	0.778028107
07/30/08	0.149878	-0.00058887	-0.391360781
07/31/08	0.150114	0.00023575	0.157294148
08/01/08	0.150201	8.675E-05	0.057789344
08/04/08	0.150558	0.00035735	0.237914639
08/05/08	0.151963	0.00140509	0.933253223
08/06/08	0.152748	0.0007848	0.516440245
08/07/08	0.153205	0.00045672	0.299001945
08/08/08	0.155902	0.00269703	1.760407256
08/11/08	0.155686	-0.00021562	-0.138304903
08/12/08	0.154913	-0.00077314	-0.496601178
08/13/08	0.155695	0.00078174	0.504631111
08/14/08	0.154818	-0.00087713	-0.563364632
08/15/08	0.154956	0.00013857	0.089505229
08/18/08	0.154555	-0.00040096	-0.258756757
08/19/08	0.154920	0.00036412	0.235591928
08/20/08	0.155173	0.00025367	0.163743105
08/21/08	0.152691	-0.00248185	-1.59940665
08/22/08	0.153169	0.00047772	0.312866507
08/25/08	0.152955	-0.00021422	-0.139858551
08/26/08	0.152586	-0.00036899	-0.241241172
08/27/08	0.153166	0.0005803	0.380310544
08/28/08	0.154061	0.00089465	0.584104332
08/29/08	0.155062	0.0010014	0.6500032
09/01/08	0.156602	0.00153943	0.992782379
09/02/08	0.156666	6.461E-05	0.041257558
09/03/08	0.155347	-0.00131947	-0.842217295
09/04/08	0.155679	0.00033231	0.213915
09/05/08	0.155717	3.84E-05	0.02466613
09/08/08	0.155649	-6.887E-05	-0.044227539
09/09/08	0.156045	0.00039622	0.25456061
09/10/08	0.156409	0.00036375	0.233106119
09/11/08	0.157431	0.00102225	0.653576761
09/12/08	0.155347	-0.00208384	-1.323654499
09/15/08	0.156092	0.00074506	0.479610256
09/16/08	0.156600	0.00050749	0.325122301
09/17/08	0.157481	0.00088184	0.563117946
09/18/08	0.156614	-0.00086738	-0.550782645
09/19/08	0.153848	-0.00276612	-1.766202481
09/22/08	0.151735	-0.00211286	-1.37334377
09/23/08	0.151948	0.00021335	0.140606979
09/24/08	0.151641	-0.00030774	-0.202529346
09/25/08	0.151570	-7.101E-05	-0.046827825
09/26/08	0.151157	-0.0004124	-0.272086223
09/29/08	0.151216	5.84E-05	0.038635275
09/30/08	0.155246	0.00403009	2.665128466
10/01/08	0.155107	-0.00013871	-0.089348696
10/02/08	0.157100	0.00199312	1.284996974
10/03/08	0.157889	0.0007885	0.501909292
10/06/08	0.161859	0.00397023	2.514576733
10/07/08	0.161936	7.693E-05	0.047529072
10/08/08	0.163911	0.00197558	1.219977601
10/09/08	0.167363	0.00345175	2.10586406
10/10/08	0.173238	0.00587447	3.510015261
10/13/08	0.169079	-0.00415849	-2.40045519
10/14/08	0.167817	-0.00126215	-0.746485062
10/15/08	0.172182	0.00436546	2.601322918
10/16/08	0.174063	0.0018809	1.092388199
10/17/08	0.172769	-0.00129478	-0.743855913
10/20/08	0.174585	0.0018168	1.051580583
10/21/08	0.177371	0.00278567	1.595592527
10/22/08	0.182819	0.00544755	3.071274854
10/23/08	0.183859	0.0010405	0.569143651
10/24/08	0.185817	0.00195776	1.064815857
10/27/08	0.188740	0.00292277	1.572931142
10/28/08	0.189275	0.00053521	0.283570667
10/29/08	0.179750	-0.00952451	-5.03210782
10/30/08	0.178758	-0.00099184	-0.551787828
10/31/08	0.177769	-0.00098957	-0.553579549
11/03/08	0.174391	-0.00337829	-1.900383667
11/04/08	0.168922	-0.00546868	-3.135880929
11/05/08	0.169627	0.00070556	0.417684223
11/06/08	0.172652	0.00302459	1.783078362
11/07/08	0.172390	-0.00026172	-0.151588148
11/10/08	0.174443	0.00205232	1.190507819
11/11/08	0.176679	0.00223611	1.281859903
11/12/08	0.180086	0.00340764	1.928721131
11/13/08	0.180271	0.0001845	0.102450841
11/14/08	0.179200	-0.00107038	-0.593762043
11/17/08	0.180587	0.00138659	0.773764625
11/18/08	0.179398	-0.00118928	-0.658563171
11/19/08	0.181365	0.00196708	1.096490592
11/20/08	0.189238	0.00787353	4.341264968
11/21/08	0.188271	-0.00096713	-0.511064324
11/24/08	0.179998	-0.00827305	-4.394217748
11/25/08	0.179615	-0.00038352	-0.213068762
11/26/08	0.180137	0.00052207	0.290661049
11/27/08	0.180836	0.00069948	0.388304931
11/28/08	0.181597	0.00076112	0.420889041
12/01/08	0.180884	-0.00071341	-0.392852584
12/02/08	0.180732	-0.00015217	-0.084125752
12/03/08	0.182588	0.00185573	1.026786653
12/04/08	0.183981	0.00139319	0.763025821
12/05/08	0.188928	0.00494709	2.688917621
12/08/08	0.182798	-0.00612984	-3.244540865
12/09/08	0.183756	0.00095849	0.524343897
12/10/08	0.183745	-1.102E-05	-0.005997068
12/11/08	0.179076	-0.00466993	-2.541521575
12/12/08	0.181507	0.00243178	1.357963465
12/15/08	0.180241	-0.00126641	-0.697718532
12/16/08	0.179040	-0.00120048	-0.666042021
12/17/08	0.176156	-0.00288434	-1.610999529
12/18/08	0.174786	-0.00137022	-0.777844373
12/19/08	0.178135	0.00334897	1.91604194
12/22/08	0.178032	-0.0001024	-0.057484553
12/23/08	0.177557	-0.00047527	-0.266957011
12/24/08	0.177705	0.00014801	0.083359081
12/25/08	0.177706	5.5E-07	0.000309501
12/26/08	0.178487	0.00078114	0.439569468
12/29/08	0.178287	-0.00019945	-0.111744933
12/30/08	0.179187	0.00090007	0.50484221
12/31/08	0.180932	0.00174469	0.973667465
01/01/09	0.180932	0	0
01/02/09	0.178118	-0.00281403	-1.555295728
01/05/09	0.173879	-0.00423945	-2.380134037
01/06/09	0.172455	-0.00142403	-0.818979119
01/07/09	0.173961	0.00150643	0.873522452
01/08/09	0.173234	-0.00072743	-0.418156775
01/09/09	0.174484	0.00124996	0.721545769
01/12/09	0.176115	0.00163166	0.935136597
01/13/09	0.179585	0.00346948	1.970005325
01/14/09	0.181926	0.00234118	1.303663106
01/15/09	0.185027	0.00310107	1.704578435
01/16/09	0.182555	-0.00247221	-1.336134798
01/19/09	0.183494	0.0009397	0.5147496
01/20/09	0.184214	0.00071989	0.392322428
01/21/09	0.186098	0.00188351	1.022455523
01/22/09	0.184793	-0.00130462	-0.701039689
01/23/09	0.182700	-0.00209364	-1.132963399
01/26/09	0.178144	-0.00455542	-2.493393254
01/27/09	0.179570	0.00142585	0.800390919
01/28/09	0.176748	-0.00282246	-1.571787723
01/29/09	0.177779	0.001031	0.583317713
01/30/09	0.181318	0.00353905	1.99070653
02/02/09	0.180618	-0.00069943	-0.385748458
02/03/09	0.181235	0.00061652	0.341338783
02/04/09	0.179595	-0.00164006	-0.904936929
02/05/09	0.179941	0.00034594	0.192622643
02/06/09	0.181976	0.00203586	1.131406635
02/09/09	0.178649	-0.00332769	-1.828637516
02/10/09	0.179017	0.00036799	0.205985174
02/11/09	0.182730	0.00371338	2.074319629
02/12/09	0.182860	0.00012958	0.070913311
02/13/09	0.181437	-0.00142268	-0.778017117
02/16/09	0.181885	0.00044764	0.246719179
02/17/09	0.184509	0.00262442	1.442903193
02/18/09	0.184572	6.239E-05	0.033814049
02/19/09	0.184239	-0.00033211	-0.179935689
02/20/09	0.184586	0.00034641	0.188021682
02/23/09	0.183163	-0.00142314	-0.770991051
02/24/09	0.182155	-0.00100742	-0.550013851
02/25/09	0.184324	0.00216922	1.190863354
02/26/09	0.181784	-0.00254084	-1.378460569
02/27/09	0.185510	0.00372618	2.049788644
03/02/09	0.188064	0.0025544	1.376962295
03/03/09	0.189306	0.00124193	0.660375553
03/04/09	0.187780	-0.00152573	-0.80595911
03/05/09	0.187978	0.00019744	0.105144094
03/06/09	0.188129	0.00015081	0.080227542
03/09/09	0.190044	0.00191522	1.018037391
03/10/09	0.187072	-0.00297141	-1.563538987
03/11/09	0.187255	0.00018265	0.097635964
03/12/09	0.188747	0.00149145	0.796480267
03/13/09	0.186473	-0.00227391	-1.204742486
03/16/09	0.186097	-0.00037562	-0.201434366
03/17/09	0.185997	-9.984E-05	-0.053649432
03/18/09	0.186058	6.071E-05	0.032640278
03/19/09	0.180545	-0.00551312	-2.96312062
03/20/09	0.181159	0.00061432	0.340259076
03/23/09	0.180343	-0.00081635	-0.450625997
03/24/09	0.179564	-0.0007788	-0.431844363
03/25/09	0.179274	-0.00029036	-0.161702836
03/26/09	0.180460	0.00118601	0.661564261
03/27/09	0.181376	0.00091617	0.507687039
03/30/09	0.183666	0.0022901	1.262627307
03/31/09	0.184112	0.00044646	0.243082724
04/01/09	0.185513	0.00140045	0.760649762
04/02/09	0.182066	-0.0034472	-1.85820082
04/03/09	0.180730	-0.00133607	-0.733839971
04/06/09	0.181337	0.00060719	0.335966163
04/07/09	0.181042	-0.0002944	-0.162349927
04/08/09	0.181132	8.966E-05	0.049524338
04/09/09	0.179313	-0.00181905	-1.004267828
04/10/09	0.179314	1E-06	0.000557684
04/13/09	0.179256	-5.799E-05	-0.032339934
04/14/09	0.177444	-0.00181155	-1.010594239
04/15/09	0.176890	-0.00055407	-0.312249974
04/16/09	0.176580	-0.00031038	-0.175464681
04/17/09	0.177890	0.0013099	0.741817076
04/20/09	0.180586	0.00269582	1.515443661
04/21/09	0.181845	0.00125915	0.697259206
04/22/09	0.180988	-0.00085651	-0.47101157
04/23/09	0.179666	-0.00132238	-0.730643995
04/24/09	0.177340	-0.0023264	-1.294847826
04/27/09	0.177176	-0.00016371	-0.092314459
04/28/09	0.178791	0.00161484	0.91143378
04/29/09	0.176163	-0.00262772	-1.469719079
04/30/09	0.174132	-0.00203129	-1.153074731
05/01/09	0.174469	0.00033709	0.193583451
05/04/09	0.172754	-0.00171479	-0.982863919
05/05/09	0.172576	-0.00017807	-0.103077256
05/06/09	0.172313	-0.00026292	-0.152350401
05/07/09	0.171465	-0.00084792	-0.492081471
05/08/09	0.170226	-0.00123867	-0.722403947
05/11/09	0.169999	-0.00022781	-0.133827703
05/12/09	0.170678	0.00067989	0.399938752
05/13/09	0.171032	0.00035377	0.207272835
05/14/09	0.172425	0.00139272	0.814302851
05/15/09	0.171240	-0.00118492	-0.68720929
05/18/09	0.170712	-0.00052812	-0.308409268
05/19/09	0.169673	-0.00103892	-0.608580997
05/20/09	0.167443	-0.00222972	-1.314128151
05/21/09	0.167751	0.00030774	0.183787663
05/22/09	0.164923	-0.00282836	-1.686046882
05/25/09	0.165069	0.00014672	0.088962938
05/26/09	0.164202	-0.00086704	-0.525258084
05/27/09	0.162754	-0.00144838	-0.882070524
05/28/09	0.162959	0.00020502	0.125969324
05/29/09	0.160484	-0.00247505	-1.518818269
06/01/09	0.158947	-0.00153713	-0.957809594
06/02/09	0.158218	-0.00072919	-0.458763705
06/03/09	0.160620	0.00240288	1.518718908
06/04/09	0.160908	0.00028748	0.178980957
06/05/09	0.162696	0.00178782	1.111082661
06/08/09	0.164251	0.00155519	0.955888581
06/09/09	0.161622	-0.00262908	-1.600648471
06/10/09	0.162525	0.0009034	0.558959076
06/11/09	0.160839	-0.0016866	-1.037746442
06/12/09	0.163569	0.00273067	1.697769784
06/15/09	0.165599	0.00202953	1.240776693
06/16/09	0.165494	-0.00010521	-0.06353305
06/17/09	0.167052	0.00155815	0.941516544
